fecha_dia,anyo,mes,ciudad,total_envios,envios_entregados,envios_incidencias,envios_devueltos,pct_sla_cumplido,pct_incidencia,tiempo_medio_transito_h,facturacion_total
2024-07-25,2024,7,Madrid,7,6,1,0,57.14,14.29,17.58,71.24
2024-07-25,2024,7,Sevilla,9,7,2,0,77.78,22.22,12.72,106.57
2024-07-25,2024,7,Valencia,3,3,0,0,66.67,0.0,21.48,23.26
2024-07-26,2024,7,Barcelona,13,12,0,1,69.23,0.0,17.83,145.93
2024-07-26,2024,7,Bilbao,3,3,0,0,100.0,0.0,14.47,17.21
2024-07-26,2024,7,Madrid,10,8,2,0,60.0,20.0,20.38,102.9
2024-07-26,2024,7,Sevilla,6,5,1,0,50.0,16.67,17.75,77.58
2024-07-26,2024,7,Valencia,7,5,1,1,28.57,14.29,23.36,99.12
2024-07-27,2024,7,Barcelona,12,12,0,0,58.33,0.0,19.83,101.88
2024-07-27,2024,7,Bilbao,2,2,0,0,100.0,0.0,21.0,19.3
2024-07-27,2024,7,Madrid,9,7,1,1,44.44,11.11,21.33,98.41
2024-07-27,2024,7,Sevilla,3,3,0,0,66.67,0.0,18.75,41.72
2024-07-27,2024,7,Valencia,3,2,0,1,33.33,0.0,20.44,19.44
2024-07-28,2024,7,Barcelona,7,6,1,0,42.86,14.29,18.64,68.85
2024-07-28,2024,7,Bilbao,1,1,0,0,0.0,0.0,25.0,13.27
2024-07-28,2024,7,Madrid,8,6,2,0,50.0,25.0,20.31,91.98
2024-07-28,2024,7,Sevilla,2,2,0,0,100.0,0.0,18.88,17.41
2024-07-28,2024,7,Valencia,6,5,1,0,66.67,16.67,19.6,61.35
2024-07-29,2024,7,Barcelona,10,10,0,0,70.0,0.0,19.16,100.76
2024-07-29,2024,7,Bilbao,1,1,0,0,100.0,0.0,13.3,13.71
2024-07-29,2024,7,Madrid,20,19,1,0,50.0,5.0,21.55,246.79
2024-07-29,2024,7,Sevilla,4,3,1,0,75.0,25.0,16.3,47.94
2024-07-29,2024,7,Valencia,9,8,1,0,11.11,11.11,27.37,99.83
2024-07-30,2024,7,Barcelona,14,13,0,1,35.71,0.0,24.31,193.69
2024-07-30,2024,7,Bilbao,7,6,1,0,57.14,14.29,20.78,71.35
2024-07-30,2024,7,Madrid,20,17,3,0,60.0,15.0,18.34,193.75
2024-07-30,2024,7,Sevilla,5,5,0,0,60.0,0.0,20.44,62.87
2024-07-30,2024,7,Valencia,8,7,1,0,62.5,12.5,17.11,85.91
2024-07-31,2024,7,Barcelona,10,7,2,1,60.0,20.0,16.02,111.11
2024-07-31,2024,7,Bilbao,2,2,0,0,100.0,0.0,11.78,22.35
2024-07-31,2024,7,Madrid,16,13,2,1,56.25,12.5,17.89,195.08
2024-07-31,2024,7,Sevilla,4,4,0,0,50.0,0.0,23.7,43.05
2024-07-31,2024,7,Valencia,6,6,0,0,50.0,0.0,20.63,63.44
2024-08-01,2024,8,Barcelona,8,8,0,0,37.5,0.0,21.85,102.97
2024-08-01,2024,8,Bilbao,4,3,1,0,50.0,25.0,18.86,44.36
2024-08-01,2024,8,Madrid,12,11,1,0,58.33,8.33,21.66,159.82
2024-08-01,2024,8,Sevilla,4,4,0,0,75.0,0.0,24.35,29.74
2024-08-01,2024,8,Valencia,8,7,0,1,50.0,0.0,20.64,74.87
2024-08-02,2024,8,Barcelona,6,4,2,0,33.33,33.33,23.6,69.96
2024-08-02,2024,8,Bilbao,2,1,1,0,50.0,50.0,5.08,27.31
2024-08-02,2024,8,Madrid,17,14,2,1,47.06,11.76,18.79,204.85
2024-08-02,2024,8,Sevilla,1,1,0,0,100.0,0.0,20.15,16.39
2024-08-02,2024,8,Valencia,10,10,0,0,80.0,0.0,20.28,102.25
2024-08-03,2024,8,Barcelona,1,0,0,1,0.0,0.0,,7.43
2024-08-03,2024,8,Bilbao,1,0,1,0,0.0,100.0,,10.12
2024-08-03,2024,8,Madrid,7,6,1,0,42.86,14.29,21.97,70.62
2024-08-03,2024,8,Sevilla,3,2,1,0,66.67,33.33,9.32,35.69
2024-08-03,2024,8,Valencia,3,3,0,0,100.0,0.0,10.34,43.89
2024-08-04,2024,8,Barcelona,4,4,0,0,25.0,0.0,29.35,47.42
2024-08-04,2024,8,Bilbao,3,2,0,1,66.67,0.0,14.02,32.27
2024-08-04,2024,8,Madrid,8,6,1,1,62.5,12.5,18.08,102.17
2024-08-04,2024,8,Sevilla,1,0,1,0,0.0,100.0,,10.29
2024-08-04,2024,8,Valencia,1,1,0,0,0.0,0.0,35.0,15.71
2024-08-05,2024,8,Barcelona,12,12,0,0,91.67,0.0,14.34,147.87
2024-08-05,2024,8,Madrid,14,12,0,2,35.71,0.0,23.58,163.76
2024-08-05,2024,8,Sevilla,4,3,1,0,0.0,25.0,30.26,49.83
2024-08-05,2024,8,Valencia,2,1,1,0,50.0,50.0,8.4,32.5
2024-08-06,2024,8,Barcelona,4,4,0,0,75.0,0.0,19.76,48.9
2024-08-06,2024,8,Bilbao,5,5,0,0,80.0,0.0,17.3,52.67
2024-08-06,2024,8,Madrid,20,18,1,1,40.0,5.0,22.75,221.12
2024-08-06,2024,8,Sevilla,3,3,0,0,66.67,0.0,16.73,22.8
2024-08-07,2024,8,Barcelona,12,10,1,1,58.33,8.33,16.56,140.91
2024-08-07,2024,8,Bilbao,4,3,1,0,75.0,25.0,16.63,38.12
2024-08-07,2024,8,Madrid,15,11,4,0,33.33,26.67,21.39,195.7
2024-08-07,2024,8,Sevilla,5,5,0,0,0.0,0.0,31.03,38.32
2024-08-07,2024,8,Valencia,4,4,0,0,100.0,0.0,11.03,41.28
2024-08-08,2024,8,Barcelona,13,13,0,0,69.23,0.0,16.55,149.47
2024-08-08,2024,8,Bilbao,3,2,0,1,66.67,0.0,14.26,27.64
2024-08-08,2024,8,Madrid,20,19,1,0,60.0,5.0,21.14,213.66
2024-08-08,2024,8,Sevilla,4,4,0,0,75.0,0.0,20.21,50.94
2024-08-08,2024,8,Valencia,7,7,0,0,28.57,0.0,24.16,48.72
2024-08-09,2024,8,Barcelona,14,12,1,1,64.29,7.14,17.13,143.41
2024-08-09,2024,8,Bilbao,4,4,0,0,75.0,0.0,22.48,31.57
2024-08-09,2024,8,Madrid,11,11,0,0,63.64,0.0,18.89,124.49
2024-08-09,2024,8,Sevilla,4,4,0,0,75.0,0.0,16.31,33.32
2024-08-09,2024,8,Valencia,6,5,0,1,66.67,0.0,20.24,67.33
2024-08-10,2024,8,Barcelona,6,3,3,0,33.33,50.0,21.95,62.01
2024-08-10,2024,8,Bilbao,1,1,0,0,100.0,0.0,16.82,6.08
2024-08-10,2024,8,Madrid,4,3,0,1,50.0,0.0,19.8,52.53
2024-08-10,2024,8,Valencia,3,3,0,0,33.33,0.0,27.88,44.52
2024-08-11,2024,8,Barcelona,6,6,0,0,66.67,0.0,19.61,68.72
2024-08-11,2024,8,Bilbao,1,1,0,0,0.0,0.0,33.0,7.3
2024-08-11,2024,8,Madrid,5,4,1,0,20.0,20.0,21.96,60.44
2024-08-11,2024,8,Valencia,1,1,0,0,100.0,0.0,18.7,13.19
2024-08-12,2024,8,Barcelona,7,6,1,0,57.14,14.29,20.32,93.24
2024-08-12,2024,8,Bilbao,4,2,2,0,50.0,50.0,16.33,33.49
2024-08-12,2024,8,Madrid,9,9,0,0,88.89,0.0,13.01,93.61
2024-08-12,2024,8,Sevilla,5,5,0,0,60.0,0.0,15.85,48.78
2024-08-12,2024,8,Valencia,4,4,0,0,75.0,0.0,21.09,23.42
2024-08-13,2024,8,Barcelona,6,6,0,0,66.67,0.0,14.82,67.4
2024-08-13,2024,8,Bilbao,5,3,0,2,60.0,0.0,16.62,28.08
2024-08-13,2024,8,Madrid,7,6,0,1,71.43,0.0,18.96,65.85
2024-08-13,2024,8,Sevilla,3,3,0,0,66.67,0.0,16.46,36.68
2024-08-13,2024,8,Valencia,5,3,2,0,20.0,40.0,29.09,65.73
2024-08-14,2024,8,Barcelona,14,11,2,1,57.14,14.29,18.57,161.72
2024-08-14,2024,8,Bilbao,1,1,0,0,100.0,0.0,5.78,13.73
2024-08-14,2024,8,Madrid,12,9,3,0,50.0,25.0,20.35,128.48
2024-08-14,2024,8,Sevilla,1,1,0,0,100.0,0.0,14.63,7.32
2024-08-14,2024,8,Valencia,4,4,0,0,50.0,0.0,20.63,53.26
2024-08-15,2024,8,Barcelona,7,6,0,1,28.57,0.0,23.19,77.05
2024-08-15,2024,8,Bilbao,5,4,1,0,60.0,20.0,17.47,53.73
2024-08-15,2024,8,Madrid,12,11,0,1,33.33,0.0,23.09,148.42
2024-08-15,2024,8,Sevilla,4,4,0,0,100.0,0.0,14.87,39.46
2024-08-15,2024,8,Valencia,6,5,0,1,33.33,0.0,23.59,62.53
2024-08-16,2024,8,Barcelona,11,9,2,0,81.82,18.18,12.29,138.47
2024-08-16,2024,8,Bilbao,5,4,1,0,60.0,20.0,19.68,74.33
2024-08-16,2024,8,Madrid,14,10,4,0,35.71,28.57,21.69,151.72
2024-08-16,2024,8,Sevilla,12,11,1,0,58.33,8.33,18.96,102.56
2024-08-16,2024,8,Valencia,3,2,0,1,33.33,0.0,28.33,33.21
2024-08-17,2024,8,Barcelona,5,5,0,0,40.0,0.0,22.05,51.27
2024-08-17,2024,8,Madrid,7,7,0,0,42.86,0.0,22.67,88.02
2024-08-17,2024,8,Sevilla,2,2,0,0,50.0,0.0,19.64,20.67
2024-08-17,2024,8,Valencia,3,2,1,0,66.67,33.33,5.26,29.27
2024-08-18,2024,8,Barcelona,1,1,0,0,0.0,0.0,36.18,12.0
2024-08-18,2024,8,Madrid,6,6,0,0,50.0,0.0,26.82,73.34
2024-08-18,2024,8,Sevilla,1,1,0,0,100.0,0.0,7.53,17.21
2024-08-18,2024,8,Valencia,2,2,0,0,50.0,0.0,21.88,18.88
2024-08-19,2024,8,Barcelona,10,7,2,1,20.0,20.0,23.43,81.42
2024-08-19,2024,8,Bilbao,2,2,0,0,100.0,0.0,12.91,27.52
2024-08-19,2024,8,Madrid,14,12,2,0,42.86,14.29,22.7,152.31
2024-08-19,2024,8,Sevilla,4,4,0,0,25.0,0.0,27.27,34.76
2024-08-19,2024,8,Valencia,4,4,0,0,100.0,0.0,16.33,34.75
2024-08-20,2024,8,Barcelona,10,9,1,0,70.0,10.0,18.9,108.61
2024-08-20,2024,8,Bilbao,5,5,0,0,60.0,0.0,20.29,51.43
2024-08-20,2024,8,Madrid,8,8,0,0,75.0,0.0,16.48,76.24
2024-08-20,2024,8,Sevilla,2,2,0,0,50.0,0.0,21.78,23.12
2024-08-20,2024,8,Valencia,6,6,0,0,66.67,0.0,20.88,47.19
2024-08-21,2024,8,Barcelona,7,6,1,0,28.57,14.29,24.69,81.64
2024-08-21,2024,8,Bilbao,5,3,2,0,40.0,40.0,16.69,65.75
2024-08-21,2024,8,Madrid,12,8,3,1,41.67,25.0,21.69,128.2
2024-08-21,2024,8,Sevilla,5,5,0,0,40.0,0.0,22.06,49.2
2024-08-21,2024,8,Valencia,8,6,2,0,62.5,25.0,14.11,98.92
2024-08-22,2024,8,Barcelona,9,9,0,0,66.67,0.0,20.42,83.56
2024-08-22,2024,8,Bilbao,2,1,1,0,0.0,50.0,35.57,22.08
2024-08-22,2024,8,Madrid,12,10,2,0,41.67,16.67,22.69,103.38
2024-08-22,2024,8,Sevilla,2,2,0,0,100.0,0.0,9.33,21.68
2024-08-22,2024,8,Valencia,6,6,0,0,83.33,0.0,18.75,70.53
2024-08-23,2024,8,Barcelona,8,5,3,0,50.0,37.5,18.15,86.91
2024-08-23,2024,8,Bilbao,2,2,0,0,100.0,0.0,15.97,17.9
2024-08-23,2024,8,Madrid,14,12,1,1,71.43,7.14,18.43,137.79
2024-08-23,2024,8,Sevilla,8,6,1,1,50.0,12.5,18.29,85.67
2024-08-23,2024,8,Valencia,4,4,0,0,50.0,0.0,20.85,22.31
2024-08-24,2024,8,Barcelona,9,6,2,1,11.11,22.22,30.51,97.48
2024-08-24,2024,8,Bilbao,2,2,0,0,0.0,0.0,30.89,25.13
2024-08-24,2024,8,Madrid,12,10,1,1,33.33,8.33,24.01,124.47
2024-08-24,2024,8,Sevilla,1,1,0,0,100.0,0.0,15.7,4.49
2024-08-24,2024,8,Valencia,4,4,0,0,75.0,0.0,21.53,38.63
2024-08-25,2024,8,Barcelona,1,1,0,0,100.0,0.0,10.82,4.85
2024-08-25,2024,8,Bilbao,1,1,0,0,0.0,0.0,36.2,11.9
2024-08-25,2024,8,Madrid,7,5,2,0,28.57,28.57,23.97,65.66
2024-08-25,2024,8,Sevilla,2,1,0,1,50.0,0.0,11.0,20.21
2024-08-26,2024,8,Barcelona,7,7,0,0,85.71,0.0,15.32,63.52
2024-08-26,2024,8,Madrid,11,8,1,2,63.64,9.09,16.02,109.87
2024-08-26,2024,8,Sevilla,2,2,0,0,50.0,0.0,20.36,25.23
2024-08-26,2024,8,Valencia,4,4,0,0,0.0,0.0,31.22,51.46
2024-08-27,2024,8,Barcelona,11,8,2,1,45.45,18.18,21.99,144.21
2024-08-27,2024,8,Bilbao,3,2,1,0,33.33,33.33,27.37,36.53
2024-08-27,2024,8,Madrid,11,9,1,1,54.55,9.09,19.27,107.89
2024-08-27,2024,8,Sevilla,3,3,0,0,66.67,0.0,13.59,41.76
2024-08-27,2024,8,Valencia,4,4,0,0,25.0,0.0,24.01,47.99
2024-08-28,2024,8,Barcelona,13,11,2,0,53.85,15.38,19.48,135.88
2024-08-28,2024,8,Bilbao,2,2,0,0,100.0,0.0,8.42,14.53
2024-08-28,2024,8,Madrid,13,12,0,1,53.85,0.0,19.81,156.83
2024-08-28,2024,8,Sevilla,6,5,1,0,16.67,16.67,29.53,43.28
2024-08-28,2024,8,Valencia,8,6,1,1,37.5,12.5,23.65,68.68
2024-08-29,2024,8,Barcelona,4,3,1,0,25.0,25.0,24.01,51.99
2024-08-29,2024,8,Bilbao,2,2,0,0,0.0,0.0,29.01,22.13
2024-08-29,2024,8,Madrid,10,8,2,0,20.0,20.0,24.95,88.46
2024-08-29,2024,8,Sevilla,2,2,0,0,50.0,0.0,26.63,14.3
2024-08-29,2024,8,Valencia,11,8,1,2,36.36,9.09,22.48,105.24
2024-08-30,2024,8,Barcelona,8,7,0,1,62.5,0.0,18.39,66.45
2024-08-30,2024,8,Bilbao,2,2,0,0,50.0,0.0,17.47,17.84
2024-08-30,2024,8,Madrid,15,11,2,2,46.67,13.33,17.56,158.59
2024-08-30,2024,8,Sevilla,5,4,1,0,60.0,20.0,20.68,55.15
2024-08-30,2024,8,Valencia,4,2,1,1,25.0,25.0,25.56,42.51
2024-08-31,2024,8,Barcelona,3,3,0,0,66.67,0.0,21.75,27.09
2024-08-31,2024,8,Bilbao,4,4,0,0,50.0,0.0,21.05,42.09
2024-08-31,2024,8,Madrid,11,8,3,0,27.27,27.27,28.03,110.37
2024-08-31,2024,8,Sevilla,3,3,0,0,66.67,0.0,20.42,35.5
2024-08-31,2024,8,Valencia,5,5,0,0,60.0,0.0,22.34,51.51
2024-09-01,2024,9,Barcelona,7,6,0,1,42.86,0.0,22.57,81.72
2024-09-01,2024,9,Bilbao,1,1,0,0,100.0,0.0,5.77,6.95
2024-09-01,2024,9,Madrid,9,7,2,0,44.44,22.22,20.43,95.62
2024-09-01,2024,9,Sevilla,2,2,0,0,50.0,0.0,28.65,17.96
2024-09-01,2024,9,Valencia,3,3,0,0,100.0,0.0,17.39,44.83
2024-09-02,2024,9,Barcelona,12,10,2,0,75.0,16.67,14.52,121.11
2024-09-02,2024,9,Bilbao,5,4,0,1,80.0,0.0,15.88,55.49
2024-09-02,2024,9,Madrid,23,17,4,2,34.78,17.39,22.75,268.27
2024-09-02,2024,9,Sevilla,5,4,0,1,40.0,0.0,22.64,52.21
2024-09-02,2024,9,Valencia,8,7,1,0,25.0,12.5,27.46,84.56
2024-09-03,2024,9,Barcelona,6,4,2,0,50.0,33.33,24.63,68.85
2024-09-03,2024,9,Bilbao,6,5,0,1,66.67,0.0,19.33,62.25
2024-09-03,2024,9,Madrid,16,14,1,1,50.0,6.25,20.72,189.87
2024-09-03,2024,9,Sevilla,5,4,1,0,20.0,20.0,25.51,63.93
2024-09-03,2024,9,Valencia,6,5,1,0,50.0,16.67,19.9,79.17
2024-09-04,2024,9,Barcelona,11,10,1,0,63.64,9.09,18.22,141.82
2024-09-04,2024,9,Madrid,16,14,2,0,56.25,12.5,19.09,207.57
2024-09-04,2024,9,Sevilla,9,8,1,0,44.44,11.11,21.57,119.56
2024-09-04,2024,9,Valencia,3,2,1,0,66.67,33.33,21.88,36.32
2024-09-05,2024,9,Barcelona,12,12,0,0,58.33,0.0,21.3,119.04
2024-09-05,2024,9,Bilbao,5,5,0,0,40.0,0.0,20.16,64.06
2024-09-05,2024,9,Madrid,17,13,2,2,35.29,11.76,21.57,174.13
2024-09-05,2024,9,Sevilla,6,6,0,0,66.67,0.0,20.81,73.01
2024-09-05,2024,9,Valencia,7,6,1,0,42.86,14.29,24.33,78.16
2024-09-06,2024,9,Barcelona,13,11,1,1,53.85,7.69,22.21,130.36
2024-09-06,2024,9,Bilbao,5,4,1,0,40.0,20.0,22.89,38.17
2024-09-06,2024,9,Madrid,31,26,4,1,32.26,12.9,23.85,332.09
2024-09-06,2024,9,Sevilla,5,4,0,1,80.0,0.0,9.5,32.43
2024-09-06,2024,9,Valencia,8,6,1,1,37.5,12.5,24.45,99.3
2024-09-07,2024,9,Barcelona,9,8,0,1,22.22,0.0,27.78,79.25
2024-09-07,2024,9,Bilbao,1,1,0,0,100.0,0.0,10.25,15.61
2024-09-07,2024,9,Madrid,14,14,0,0,71.43,0.0,18.99,144.45
2024-09-07,2024,9,Sevilla,3,2,0,1,33.33,0.0,28.0,26.08
2024-09-07,2024,9,Valencia,6,3,3,0,33.33,50.0,20.74,58.56
2024-09-08,2024,9,Barcelona,3,2,0,1,33.33,0.0,23.13,15.79
2024-09-08,2024,9,Bilbao,4,1,3,0,25.0,75.0,22.82,34.49
2024-09-08,2024,9,Madrid,12,11,1,0,50.0,8.33,22.69,118.36
2024-09-08,2024,9,Sevilla,3,3,0,0,100.0,0.0,10.41,37.02
2024-09-08,2024,9,Valencia,4,3,1,0,50.0,25.0,25.81,45.72
2024-09-09,2024,9,Barcelona,8,6,2,0,50.0,25.0,22.77,91.69
2024-09-09,2024,9,Bilbao,3,3,0,0,33.33,0.0,28.89,25.86
2024-09-09,2024,9,Madrid,11,11,0,0,54.55,0.0,20.21,95.66
2024-09-09,2024,9,Sevilla,3,3,0,0,33.33,0.0,27.22,42.57
2024-09-09,2024,9,Valencia,9,8,0,1,88.89,0.0,16.17,94.35
2024-09-10,2024,9,Barcelona,11,9,1,1,63.64,9.09,15.73,119.56
2024-09-10,2024,9,Bilbao,7,6,0,1,71.43,0.0,18.22,76.31
2024-09-10,2024,9,Madrid,15,14,1,0,46.67,6.67,23.5,172.87
2024-09-10,2024,9,Sevilla,7,6,1,0,28.57,14.29,24.98,87.91
2024-09-10,2024,9,Valencia,12,10,0,2,50.0,0.0,19.13,136.9
2024-09-11,2024,9,Barcelona,16,15,1,0,56.25,6.25,20.11,172.15
2024-09-11,2024,9,Bilbao,2,2,0,0,100.0,0.0,18.59,26.97
2024-09-11,2024,9,Madrid,17,16,1,0,64.71,5.88,15.99,183.02
2024-09-11,2024,9,Sevilla,6,5,1,0,66.67,16.67,12.09,56.7
2024-09-11,2024,9,Valencia,8,8,0,0,100.0,0.0,14.45,85.53
2024-09-12,2024,9,Barcelona,13,12,0,1,84.62,0.0,15.85,135.09
2024-09-12,2024,9,Bilbao,4,3,1,0,0.0,25.0,31.73,41.37
2024-09-12,2024,9,Madrid,17,14,2,1,52.94,11.76,20.11,180.06
2024-09-12,2024,9,Sevilla,2,1,0,1,50.0,0.0,6.32,23.08
2024-09-12,2024,9,Valencia,9,7,2,0,33.33,22.22,23.99,92.22
2024-09-13,2024,9,Barcelona,12,9,1,2,41.67,8.33,22.4,157.56
2024-09-13,2024,9,Bilbao,7,7,0,0,71.43,0.0,19.98,72.27
2024-09-13,2024,9,Madrid,16,15,0,1,37.5,0.0,24.52,172.7
2024-09-13,2024,9,Sevilla,6,5,0,1,16.67,0.0,28.56,59.99
2024-09-13,2024,9,Valencia,6,6,0,0,50.0,0.0,22.71,67.86
2024-09-14,2024,9,Barcelona,9,7,2,0,44.44,22.22,20.58,109.66
2024-09-14,2024,9,Bilbao,3,1,2,0,0.0,66.67,32.03,39.13
2024-09-14,2024,9,Madrid,8,8,0,0,50.0,0.0,21.57,77.27
2024-09-14,2024,9,Sevilla,5,3,2,0,60.0,40.0,10.84,44.78
2024-09-14,2024,9,Valencia,2,2,0,0,100.0,0.0,13.56,28.61
2024-09-15,2024,9,Barcelona,3,3,0,0,66.67,0.0,21.89,31.92
2024-09-15,2024,9,Bilbao,1,1,0,0,100.0,0.0,11.82,11.3
2024-09-15,2024,9,Madrid,8,6,2,0,25.0,25.0,22.89,93.3
2024-09-15,2024,9,Sevilla,1,1,0,0,0.0,0.0,24.68,7.36
2024-09-15,2024,9,Valencia,3,3,0,0,66.67,0.0,18.06,43.52
2024-09-16,2024,9,Barcelona,4,4,0,0,75.0,0.0,18.98,48.11
2024-09-16,2024,9,Bilbao,2,2,0,0,100.0,0.0,14.05,19.24
2024-09-16,2024,9,Madrid,15,14,0,1,53.33,0.0,18.08,164.97
2024-09-16,2024,9,Sevilla,8,6,2,0,37.5,25.0,24.84,67.93
2024-09-16,2024,9,Valencia,9,6,2,1,44.44,22.22,20.88,116.43
2024-09-17,2024,9,Barcelona,13,11,1,1,46.15,7.69,26.45,168.41
2024-09-17,2024,9,Bilbao,3,2,1,0,33.33,33.33,21.26,26.5
2024-09-17,2024,9,Madrid,20,19,1,0,55.0,5.0,20.71,196.93
2024-09-17,2024,9,Sevilla,6,4,2,0,50.0,33.33,16.53,65.86
2024-09-17,2024,9,Valencia,10,10,0,0,80.0,0.0,17.92,120.44
2024-09-18,2024,9,Barcelona,15,11,3,1,53.33,20.0,17.0,155.14
2024-09-18,2024,9,Bilbao,6,5,0,1,83.33,0.0,14.2,64.22
2024-09-18,2024,9,Madrid,25,21,3,1,52.0,12.0,20.89,272.9
2024-09-18,2024,9,Sevilla,6,3,3,0,16.67,50.0,21.8,63.48
2024-09-18,2024,9,Valencia,3,3,0,0,100.0,0.0,21.06,18.74
2024-09-19,2024,9,Barcelona,8,7,1,0,37.5,12.5,20.4,87.93
2024-09-19,2024,9,Bilbao,5,3,2,0,20.0,40.0,22.96,63.33
2024-09-19,2024,9,Madrid,19,16,2,1,31.58,10.53,25.21,247.59
2024-09-19,2024,9,Sevilla,3,3,0,0,33.33,0.0,25.13,38.36
2024-09-19,2024,9,Valencia,7,7,0,0,85.71,0.0,14.38,69.43
2024-09-20,2024,9,Barcelona,18,13,2,3,44.44,11.11,19.07,187.02
2024-09-20,2024,9,Bilbao,7,6,1,0,71.43,14.29,14.23,72.28
2024-09-20,2024,9,Madrid,16,11,3,2,50.0,18.75,17.84,148.71
2024-09-20,2024,9,Sevilla,9,9,0,0,33.33,0.0,23.75,86.86
2024-09-20,2024,9,Valencia,6,6,0,0,66.67,0.0,13.13,59.51
2024-09-21,2024,9,Barcelona,4,4,0,0,75.0,0.0,21.3,46.18
2024-09-21,2024,9,Bilbao,2,2,0,0,50.0,0.0,22.65,16.75
2024-09-21,2024,9,Madrid,7,7,0,0,42.86,0.0,24.47,85.81
2024-09-21,2024,9,Sevilla,5,3,1,1,20.0,20.0,26.44,50.68
2024-09-21,2024,9,Valencia,7,6,1,0,71.43,14.29,20.63,97.89
2024-09-22,2024,9,Barcelona,6,6,0,0,16.67,0.0,29.04,72.3
2024-09-22,2024,9,Bilbao,3,3,0,0,100.0,0.0,10.29,30.62
2024-09-22,2024,9,Madrid,9,8,1,0,44.44,11.11,22.56,100.57
2024-09-22,2024,9,Valencia,4,4,0,0,75.0,0.0,19.66,26.22
2024-09-23,2024,9,Barcelona,17,14,1,2,41.18,5.88,21.62,178.18
2024-09-23,2024,9,Bilbao,2,2,0,0,50.0,0.0,23.83,23.73
2024-09-23,2024,9,Madrid,19,15,2,2,57.89,10.53,15.3,199.45
2024-09-23,2024,9,Sevilla,3,3,0,0,66.67,0.0,17.11,37.31
2024-09-23,2024,9,Valencia,7,5,1,1,42.86,14.29,17.5,68.71
2024-09-24,2024,9,Barcelona,8,7,1,0,50.0,12.5,20.16,103.78
2024-09-24,2024,9,Bilbao,3,2,1,0,66.67,33.33,4.51,31.82
2024-09-24,2024,9,Madrid,21,16,3,2,47.62,14.29,22.85,249.59
2024-09-24,2024,9,Sevilla,2,2,0,0,50.0,0.0,21.9,18.46
2024-09-24,2024,9,Valencia,3,3,0,0,100.0,0.0,14.44,24.52
2024-09-25,2024,9,Barcelona,19,17,1,1,52.63,5.26,21.37,197.89
2024-09-25,2024,9,Bilbao,5,5,0,0,80.0,0.0,21.19,39.53
2024-09-25,2024,9,Madrid,15,11,3,1,40.0,20.0,21.95,145.84
2024-09-25,2024,9,Sevilla,10,9,1,0,30.0,10.0,26.07,115.78
2024-09-25,2024,9,Valencia,2,2,0,0,50.0,0.0,22.18,22.59
2024-09-26,2024,9,Barcelona,16,13,2,1,43.75,12.5,19.91,172.5
2024-09-26,2024,9,Bilbao,3,3,0,0,100.0,0.0,13.69,22.33
2024-09-26,2024,9,Madrid,18,15,2,1,27.78,11.11,27.59,198.41
2024-09-26,2024,9,Sevilla,5,5,0,0,60.0,0.0,23.89,62.04
2024-09-26,2024,9,Valencia,8,7,1,0,75.0,12.5,17.13,98.15
2024-09-27,2024,9,Barcelona,12,10,0,2,33.33,0.0,24.14,143.62
2024-09-27,2024,9,Bilbao,4,4,0,0,75.0,0.0,17.96,52.54
2024-09-27,2024,9,Madrid,17,13,1,3,41.18,5.88,22.12,174.2
2024-09-27,2024,9,Sevilla,5,5,0,0,100.0,0.0,17.27,72.82
2024-09-27,2024,9,Valencia,5,5,0,0,60.0,0.0,16.7,59.2
2024-09-28,2024,9,Barcelona,9,7,2,0,55.56,22.22,17.18,77.23
2024-09-28,2024,9,Madrid,15,10,4,1,26.67,26.67,22.43,156.27
2024-09-28,2024,9,Sevilla,2,1,0,1,50.0,0.0,19.02,30.94
2024-09-28,2024,9,Valencia,5,4,1,0,40.0,20.0,23.1,46.84
2024-09-29,2024,9,Barcelona,6,5,1,0,66.67,16.67,21.83,56.95
2024-09-29,2024,9,Bilbao,1,1,0,0,100.0,0.0,16.28,7.24
2024-09-29,2024,9,Madrid,8,6,2,0,62.5,25.0,16.69,94.08
2024-09-29,2024,9,Sevilla,2,2,0,0,50.0,0.0,20.59,21.63
2024-09-30,2024,9,Barcelona,17,15,2,0,52.94,11.76,21.26,180.45
2024-09-30,2024,9,Bilbao,3,3,0,0,33.33,0.0,22.11,29.8
2024-09-30,2024,9,Madrid,16,16,0,0,62.5,0.0,18.89,140.57
2024-09-30,2024,9,Sevilla,6,6,0,0,33.33,0.0,26.82,64.32
2024-09-30,2024,9,Valencia,4,4,0,0,100.0,0.0,19.07,33.42
2024-10-01,2024,10,Barcelona,17,16,0,1,70.59,0.0,18.12,183.2
2024-10-01,2024,10,Bilbao,10,8,2,0,40.0,20.0,19.94,127.45
2024-10-01,2024,10,Madrid,24,21,2,1,54.17,8.33,20.95,265.82
2024-10-01,2024,10,Sevilla,9,9,0,0,44.44,0.0,25.31,96.79
2024-10-01,2024,10,Valencia,9,7,1,1,33.33,11.11,21.66,97.43
2024-10-02,2024,10,Barcelona,12,8,2,2,58.33,16.67,17.67,140.32
2024-10-02,2024,10,Bilbao,2,2,0,0,100.0,0.0,9.87,18.1
2024-10-02,2024,10,Madrid,17,14,2,1,41.18,11.76,20.9,158.74
